"time_series_name","index"
"z_YIW8LT0190_MO_OS_Amortizationofstepuponfilmandtvcosts",258
"z_YIW8LT0190_MO_OS_AmortizationofIntangibleassetsandFairvaluestepuponfilmandtvcosts",259
"z_YIW8LT0190_MO_OS_Restructuringandimpairmentcharges_1",260
"z_YIW8LT0190_MO_OS_Impairmentofequityinvestment_1",261
"z_YIW8LT0190_MO_BlankRow_OS_25",262
"z_YIW8LT0190_MO_OS_MediaNetworksOPEXMargin_1",263
"z_YIW8LT0190_MO_OS_MediaNetworksSGAMargin_1",264
"z_YIW8LT0190_MO_OS_MediaNetworksEBITMargin_1",265
"z_YIW8LT0190_MO_BlankRow_OS_26",266
"z_YIW8LT0190_MO_OS_CableNetworksDepreciationexpenses",267
"z_YIW8LT0190_MO_OS_BroadcastingDepreciationexpenses",268
"z_YIW8LT0190_MO_OS_MediaNetworksDepreciationexpenses",269
"z_YIW8LT0190_MO_OS_MediaNetworksAmortizationexpenses",270
"z_YIW8LT0190_MO_OS_MediaNetworksDepreciationandAmortizationexpenses",271
"z_YIW8LT0190_MO_BlankRow_OS_68",272
"z_YIW8LT0190_MO_OS_CableMediaNetworksCumulativeCapitalExpenditures",273
"z_YIW8LT0190_MO_OS_BroadcastingNetworksCumulativeCapitalExpenditures",274
"z_YIW8LT0190_MO_OS_MediaNetworksCumulativeCapitalExpenditures",275
"z_YIW8LT0190_MO_OS_MediaNetworksCapitalExpenditures",276
"z_YIW8LT0190_MO_BlankRow_OS_27",277
"MO_Section_KeyMetricsMediaNetworksSupplementalRevenueandSegmentOperatingIncomeMDA",278
"z_YIW8LT0190_MO_Section_OS_KeyMetricsMediaNetworksSupplementalRevenueandSegmentOperatingIncomeMDA",278
"z_YIW8LT0190_MO_OS_Affiliatedfees_1",279
"z_YIW8LT0190_MO_OS_Advertisingrevenues_1",280
"z_YIW8LT0190_MO_OS_TVSVODdistributionandotherrevenues_2",281
"z_YIW8LT0190_MO_OS_Otherrevenues",282
"z_YIW8LT0190_MO_OS_MediaNetworksTotalRevenues_3",283
"z_YIW8LT0190_MO_BlankRow_OS_69",284
"z_YIW8LT0190_MO_OS_MediaNetworksUnitedStatesandCanadaRevenue",285
"z_YIW8LT0190_MO_OS_MediaNetworksLatinAmericaRevenue",286
"z_YIW8LT0190_MO_OS_MediaNetworksAmericasRevenue",287
"z_YIW8LT0190_MO_OS_MediaNetworksEuropeRevenue",288
"z_YIW8LT0190_MO_OS_MediaNetworksAsiaPacificRevenue",289
"z_YIW8LT0190_MO_OS_TotalMediaNetworksGeographicRevenue",290
"z_YIW8LT0190_MO_BlankRow_OS_28",291
"z_YIW8LT0190_MO_OS_CableNetworksoperatingincome",292
"z_YIW8LT0190_MO_OS_Broadcastingoperatingincome",293
"z_YIW8LT0190_MO_OS_Equityintheincomeofinvestees_6",294
"z_YIW8LT0190_MO_OS_MediaNetworksOperatingIncome_3",295
"z_YIW8LT0190_MO_BlankRow_OS_29",296
"MO_Section_SegmentedResultsParksExperiencesConsumerProductsMDA",297
"z_YIW8LT0190_MO_Section_OS_SegmentedResultsParks_1",297
"z_YIW8LT0190_MO_OS_DomesticParksExperiencesrevenuesgrowth",298
"z_YIW8LT0190_MO_OS_InternationalParksExperiencesrevenuesgrowth",299
"z_YIW8LT0190_MO_OS_ConsumerProductsrevenuesgrowth",300
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsRevenueGrowth",301
"z_YIW8LT0190_MO_BlankRow_OS_62",302
"z_YIW8LT0190_MO_OS_DomesticParksExperiencesrevenues",303
"z_YIW8LT0190_MO_OS_InternationalParksExperiencesrevenues",304
"z_YIW8LT0190_MO_OS_ParksExperiencestotalrevenues",305
"z_YIW8LT0190_MO_OS_ConsumerProductsrevenues",306
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsTotalRevenues",307
"z_YIW8LT0190_MO_OS_Operatingexpenses_5",308
"z_YIW8LT0190_MO_OS_Sellinggeneraladministrativeandotherexpenses_5",309
"z_YIW8LT0190_MO_OS_Depreciationandamortizationexpenses_5",310
"z_YIW8LT0190_MO_OS_Equityintheincomeofinvestees_7",311
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsOperatingIncome",312
"z_YIW8LT0190_MO_OS_AmortizationofTFCFIntangibleassetscalculated",313
"z_YIW8LT0190_MO_OS_Amortizationofstepuponfilmandtvcostscalculated",314
"z_YIW8LT0190_MO_OS_AmortizationofIntangibleassetsandFairvaluestepuponfilmandtvcostsCalculated",315
"z_YIW8LT0190_MO_BlankRow_OS_30",316
"z_YIW8LT0190_MO_BlankRow_OS_70",317
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsOPEXMargin",318
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsSGAMargin",319
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsEBITMargin",320
"z_YIW8LT0190_MO_BlankRow_OS_71",321
"z_YIW8LT0190_MO_OS_DomesticParksExperiencesConsumerProductsDepreciationexpenses",322
"z_YIW8LT0190_MO_OS_InternationalParksExperiencesConsumerProductsDepreciationexpenses",323
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsDepreciationexpenses",324
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsAmortizationexpenses",325
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsDepreciationandAmortizationexpenses",326
"z_YIW8LT0190_MO_BlankRow_OS_31",327
"z_YIW8LT0190_MO_OS_DomesticParksExperiencesConsumerProductsCumulativeCapitalExpenditures",328
"z_YIW8LT0190_MO_OS_InternationalParksExperiencesConsumerProductsCumulativeCapitalExpenditures",329
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsCumulativeCapitalExpenditures",330
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsCapitalExpenditures",331
"z_YIW8LT0190_MO_BlankRow_OS_32",332
"MO_Section_KeyMetricsParksExperiencesConsumerProductsSupplementalRevenueandSegmentOperatingIncomeMDA",333
"z_YIW8LT0190_MO_Section_OS_KeyMetricsParks_1",333
"z_YIW8LT0190_MO_OS_Themeparkadmissions",334
"z_YIW8LT0190_MO_OS_ParksExperiencesmerchandisefoodandbeverage",335
"z_YIW8LT0190_MO_OS_Resortsandvacations",336
"z_YIW8LT0190_MO_OS_Merchandiselicensingandretail",337
"z_YIW8LT0190_MO_OS_Parkslicensingandother",338
"z_YIW8LT0190_MO_OS_Advertisingrevenues_3",339
"z_YIW8LT0190_MO_OS_Otherrevenues_1",340
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsTotalRevenues_1",341
"z_YIW8LT0190_MO_BlankRow_OS_72",342
"MO_Section_KeyMetricsParksExperiencesConsumerProductsRevenuebyRegionFS",343
"z_YIW8LT0190_MO_Section_OS_KeyMetricsParksExperiencesConsumerProductsRevenuebyRegionFS",343
"z_YIW8LT0190_MO_OS_ParksExperienceandProductsUnitedStatesandCanadaRevenue",344
"z_YIW8LT0190_MO_OS_ParksExperienceandProductsLatinAmericaRevenue",345
"z_YIW8LT0190_MO_OS_ParksExperienceandProductsAmericasRevenue",346
"z_YIW8LT0190_MO_OS_ParksExperienceandProductsEuropeRevenue",347
"z_YIW8LT0190_MO_OS_ParksExperienceandProductsAsiaPacificRevenue",348
"z_YIW8LT0190_MO_OS_TotalParksExperienceandProductsGeographicRevenue",349
"z_YIW8LT0190_MO_BlankRow_OS_33",350
"MO_Section_KeyMetricsParksExperiencesConsumerProductsSegmentOperatingIncomeMDA",351
"z_YIW8LT0190_MO_Section_OS_KeyMetricsParksExperiencesConsumerProductsSegmentOperatingIncomeMDA",351
"z_YIW8LT0190_MO_OS_DomesticParksExperiencesoperatingincome",352
"z_YIW8LT0190_MO_OS_InternationalParksExperiencesoperatingincome",353
"z_YIW8LT0190_MO_OS_ParksExperiencestotaloperatingincome",354
"z_YIW8LT0190_MO_OS_ConsumerProductsoperatingincome",355
"z_YIW8LT0190_MO_OS_ParksExperiencesConsumerProductsOperatingIncome_1",356
